judul,sumber,penulis,deskripsi,url,tanggal,konten,keyword,metode
Regulasi Dinilai Tak Cukup Redam Kekerasan Seksual di Kampus - DW.com,Google News,,"<a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTE1DMm51WTI2VS1fdy1fRzY2THJadEc4eHduQmpmLWtBXzlreFd2b2tuYWoxVDlBNDJMalhzU3B2LXVEcHc0eTRVR3l2UHNkbXpmaXdVRHJWaVJUN1hPSEFpX0xvOXdScDFWeVNDZdIBbEFVX3lxTE1zb2xyUjZGRUliTzRJbnBSMURlWjFfTXRNNEJaLTc4MWEyRWRYN3ZDWnpJcEkxTHNIWXRkY2JSTDdyRWt0eGlnZXk2RHJTZnRuNTQySVFyVlRGbldORkh4QWc4dWxYRlpueHlpdg?oc=5"" target=""_blank"">Regulasi Dinilai Tak Cukup Redam ",https://news.google.com/rss/articles/CBMibEFVX3lxTE1DMm51WTI2VS1fdy1fRzY2THJadEc4eHduQmpmLWtBXzlreFd2b2tuYWoxVDlBNDJMalhzU3B2LXVEcHc0eTRVR3l2UHNkbXpmaXdVRHJWaVJUN1hPSEFpX0xvOXdScDFWeVNDZdIBbEFVX3lxTE1zb2xyUjZGRUliTzRJbnBSMURlWjFfTXRNNEJaLTc4MWEyRWRYN3ZDWnpJcEkxTHNIWXRkY2JSTDdyRWt0eGlnZXk2RHJTZnRuNTQySVFyVlRGbldORkh4QWc4dWxYRlpueHlpdg?oc=5,2021-11-17 08:00:00,,statistik kekerasan seksual universitas,RSS
Banyak Kasus Kekerasan Seksual di Kampus Tidak Dilaporkan - Jawa Pos,Google News,,"<a href=""https://news.google.com/rss/articles/CBMiowFBVV95cUxQR29PeFZfSmw4eDd3RFFWbXZURG1QeE9JdFNzNkNnOG1lVXVMY2xRNmNTaVlzcnFCZ1FzRFlXTHh4b3phOVN6alQ3aTdCQzYwTnNzaWtWVkw3cWxpcnowYVpvVVlWVk5hVTlvaXJodlMtQ094X1JIaVBHUUFZUFlObXpZS2RqNm9NNGFwSktlYVY2c2Rhd3JmRUc1SjhvenF6LTNz?oc=5"" target=""_blank"">Banyak Kasus Kekerasan Seksual di Kampus Tidak Dilaporkan</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Jawa Pos</fo",https://news.google.com/rss/articles/CBMiowFBVV95cUxQR29PeFZfSmw4eDd3RFFWbXZURG1QeE9JdFNzNkNnOG1lVXVMY2xRNmNTaVlzcnFCZ1FzRFlXTHh4b3phOVN6alQ3aTdCQzYwTnNzaWtWVkw3cWxpcnowYVpvVVlWVk5hVTlvaXJodlMtQ094X1JIaVBHUUFZUFlObXpZS2RqNm9NNGFwSktlYVY2c2Rhd3JmRUc1SjhvenF6LTNz?oc=5,2021-11-16 08:00:00,,kasus kekerasan seksual meningkat kampus,RSS
Poin Penting Permendikbudristek soal Pencegahan dan Penanganan Kekerasan Seksual - Tempo.co,Google News,,"<a href=""https://news.google.com/rss/articles/CBMixwFBVV95cUxQZ2ZQV1Q5dkgwdDlTcGpGbnM4OGRHTngzNlN4ZTFVV2RUb0xUYXhiSTZ6d3B6OUZPbmkyLWNHQ3NZV0pIdGkxRF94Y2tWNlFlS0lZcFg5YWNIdEQ0eDBWNkZ4cjhLaUJrTUxPMXhWNHFNWnFOMFpscVI5RklEWmxHaHVhOXF1LUIzTDRFQl9za1hPekctbTY1eTFXMG1KLUJNaVBLMUh2Z0ZJTFpoRklkeWNsa1JWUUFTb2k4aVo2OHNyWWhudDFJ?oc=5"" target=""_blank"">Poin Penting Permendikbudristek soal Pencegahan dan Penanga",https://news.google.com/rss/articles/CBMixwFBVV95cUxQZ2ZQV1Q5dkgwdDlTcGpGbnM4OGRHTngzNlN4ZTFVV2RUb0xUYXhiSTZ6d3B6OUZPbmkyLWNHQ3NZV0pIdGkxRF94Y2tWNlFlS0lZcFg5YWNIdEQ0eDBWNkZ4cjhLaUJrTUxPMXhWNHFNWnFOMFpscVI5RklEWmxHaHVhOXF1LUIzTDRFQl9za1hPekctbTY1eTFXMG1KLUJNaVBLMUh2Z0ZJTFpoRklkeWNsa1JWUUFTb2k4aVo2OHNyWWhudDFJ?oc=5,2021-11-15 08:00:00,,statistik kekerasan seksual universitas,RSS
Dukungan dan Kontroversi Seputar Permendikbud Ristek Tentang Pencegahan Kekerasan Seksual di Kampus - Kompas.com,Google News,,"<a href=""https://news.google.com/rss/articles/CBMizgFBVV95cUxNMW5sanpiVmdtRU0zaWdMNTNaS1dMX1F1eklxMDU3aFNEaGo2WVdBS1AwU0NFeGc1b3hRRFR2T21SV0VOeDk0TFFFUkhNcVZMMU8yYnlJZkdlSVJZSW9YaXNCTWpOZmszbmJsbEJDRVpSUVZQbDBadDc5OGZ4YTVsenI2VEUxZ0luUi1fTERLdTd6QmYwazFOb25qLUNpdlZpZVRzUktqUXJJZldIa1RzQ21xTkwwTWZxSmJtVHNpM1BxM3JDdWNSU0h3RGloUQ?oc=5"" target=""_blank"">Dukungan dan Kontroversi Seputar Permendikbud Ris",https://news.google.com/rss/articles/CBMizgFBVV95cUxNMW5sanpiVmdtRU0zaWdMNTNaS1dMX1F1eklxMDU3aFNEaGo2WVdBS1AwU0NFeGc1b3hRRFR2T21SV0VOeDk0TFFFUkhNcVZMMU8yYnlJZkdlSVJZSW9YaXNCTWpOZmszbmJsbEJDRVpSUVZQbDBadDc5OGZ4YTVsenI2VEUxZ0luUi1fTERLdTd6QmYwazFOb25qLUNpdlZpZVRzUktqUXJJZldIa1RzQ21xTkwwTWZxSmJtVHNpM1BxM3JDdWNSU0h3RGloUQ?oc=5,2021-11-14 08:00:00,,kasus kekerasan seksual meningkat kampus,RSS
'Pandemi kekerasan seksual' di kampus dan Permendikbud 30: Mengapa 'tanpa persetujuan korban' dimaknai 'pelegalan kebebasan seks'? - BBC,Google News,,"<a href=""https://news.google.com/rss/articles/CBMiXEFVX3lxTE1rMkVuNlMxNFA1X1BqSTdTRjFOTzlpNGlxWThyaktJbmxwNnAzRW41NUVaMHd2WjY1VjJ2QzBsOFUyOWpZRGhxbzdxWFlmNVY4LU5rN2VsSndlNlhB0gFiQVVfeXFMTnZqTUdBNW5MbTYyMlNNdVFrMDNGUjB5WFRmRjNLRGstS252UU5INU9KNkFqTWNReUlYM2tRaHlJTVlJbnVjcDRtZlZfM0JHcEZFQTVKdlRZVU5Dd1NfZWpoSFE?oc=5"" target=""_blank"">'Pandemi kekerasan seksual' di kampus dan Permendikbud 30: Mengapa '",https://news.google.com/rss/articles/CBMiXEFVX3lxTE1rMkVuNlMxNFA1X1BqSTdTRjFOTzlpNGlxWThyaktJbmxwNnAzRW41NUVaMHd2WjY1VjJ2QzBsOFUyOWpZRGhxbzdxWFlmNVY4LU5rN2VsSndlNlhB0gFiQVVfeXFMTnZqTUdBNW5MbTYyMlNNdVFrMDNGUjB5WFRmRjNLRGstS252UU5INU9KNkFqTWNReUlYM2tRaHlJTVlJbnVjcDRtZlZfM0JHcEZFQTVKdlRZVU5Dd1NfZWpoSFE?oc=5,2021-11-13 08:00:00,,statistik kekerasan seksual universitas,RSS
"Angka Kekerasan Seksual di Kampus Masih Tinggi, Ini Penyebabnya - Hypeabis",Google News,,"<a href=""https://news.google.com/rss/articles/CBMilwFBVV95cUxNdWw4ZVJ6WVpqX2pOalRwWTU1bWI0c0FaQXJVWUVIWTR6MERlZDV2ZENFcFZZRk5iX0R0Wk1aUEYydUR6TDQ3NjdKNnZXT2V1ZzhFRmx2bk1fNkFPX2NpTEtMUzJaUUV0YzFpaURCZGdlaFk5Y1RvSEVsVFNsNGJkSGo0d2lEelg5QWRWd0JubTBLX3VEYktR?oc=5"" target=""_blank"">Angka Kekerasan Seksual di Kampus Masih Tinggi, Ini Penyebabnya</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hypeabis</font>",https://news.google.com/rss/articles/CBMilwFBVV95cUxNdWw4ZVJ6WVpqX2pOalRwWTU1bWI0c0FaQXJVWUVIWTR6MERlZDV2ZENFcFZZRk5iX0R0Wk1aUEYydUR6TDQ3NjdKNnZXT2V1ZzhFRmx2bk1fNkFPX2NpTEtMUzJaUUV0YzFpaURCZGdlaFk5Y1RvSEVsVFNsNGJkSGo0d2lEelg5QWRWd0JubTBLX3VEYktR?oc=5,2021-11-11 08:00:00,,data kasus kekerasan seksual pendidikan tinggi,RSS
Penolakan terhadap Aturan Pencegahan dan Penanganan Kekerasan Seksual Tidak Berperspektif Korban - icjr.or.id,Google News,,"<a href=""https://news.google.com/rss/articles/CBMitwFBVV95cUxPdDhadnZrenBxUUk3WEh3cE11TWhHUmFyRmMzam1fcmNUOFhyNHptMVM4dGlyZ0tpUUF1Tkl5Q2JjUGhlc2ltSm9ENEdXa3A3VnRnNUw0d3dlUVJQMUlmTHJSak94TGgwMEFvWEJaRmJIS1l0SHF1S3RRSDJZRmxuNDRsTmJXWm5YYmM4dzljTHhpQUhpbnd1TDlYYnEwdjVkTmhTUXMxNXY5M1pBN1A5WER5QklfYVk?oc=5"" target=""_blank"">Penolakan terhadap Aturan Pencegahan dan Penanganan Kekerasan Seksual Tidak Berp",https://news.google.com/rss/articles/CBMitwFBVV95cUxPdDhadnZrenBxUUk3WEh3cE11TWhHUmFyRmMzam1fcmNUOFhyNHptMVM4dGlyZ0tpUUF1Tkl5Q2JjUGhlc2ltSm9ENEdXa3A3VnRnNUw0d3dlUVJQMUlmTHJSak94TGgwMEFvWEJaRmJIS1l0SHF1S3RRSDJZRmxuNDRsTmJXWm5YYmM4dzljTHhpQUhpbnd1TDlYYnEwdjVkTmhTUXMxNXY5M1pBN1A5WER5QklfYVk?oc=5,2021-11-10 08:00:00,,data kasus kekerasan seksual pendidikan tinggi,RSS
"Antisipasi Lonjakan Kasus Covid-19 di Akhir Pekan, BPTJ Kembali Terapkan Ganjil Genap di Kawasan Puncak Bogor - iNews.ID",Google News,,"<a href=""https://news.google.com/rss/articles/CBMi3AFBVV95cUxOOG1zNUhyWEdOeDhBZVd1ZG9IUTNkNmJ0M0R4N0dtajREcFNYalptc3B4ZV94bHllazc2ODByWmczaEpyXzlvb1ZPYUpUN1FYNFpRX2xFS3dRQmFYVG8yenktci1COElFOWJOS3RmYkhET2pOa2FPSXA4a2IwTVQ0cUxMcTNfTFZmRTU4ZUlJblFKdEgtZ1dxb3NuR24wNkl3MzJhYTlrNkoyN1dtbVRLQWh2bkYyb3J2b01ZNU1waDdJWC1ROXZCeEJPTnFIQ1ljRkg4X2JrUzlscXky0gHiAUFVX3lxTE5UbEJPcDV2a2szWV9ncXVZOTVOdjE2QTNnZGlkaX",https://news.google.com/rss/articles/CBMi3AFBVV95cUxOOG1zNUhyWEdOeDhBZVd1ZG9IUTNkNmJ0M0R4N0dtajREcFNYalptc3B4ZV94bHllazc2ODByWmczaEpyXzlvb1ZPYUpUN1FYNFpRX2xFS3dRQmFYVG8yenktci1COElFOWJOS3RmYkhET2pOa2FPSXA4a2IwTVQ0cUxMcTNfTFZmRTU4ZUlJblFKdEgtZ1dxb3NuR24wNkl3MzJhYTlrNkoyN1dtbVRLQWh2bkYyb3J2b01ZNU1waDdJWC1ROXZCeEJPTnFIQ1ljRkg4X2JrUzlscXky0gHiAUFVX3lxTE5UbEJPcDV2a2szWV9ncXVZOTVOdjE2QTNnZGlkaXQyaHdySng1UThOVENuZVhaVUh5RmtBQ0JkN1JzRkhqcmpOVDJGdXBrdU9OMWRfUjI0a0pMbnlTYWxoR2Z3LTlldUdhbkNPN3I3NTFRT3MwRW9uT0FweFl2NGRTbU1wSmtOc2xxeTBsTGtSRzlBVVhIZUJDZnhZSDFBMXE1a0JwNFF6aXFOWFhRNndwRmItbEZ0WUxWUnFVVE0zcGdvbFNRay0zWmxocGhHdUNWRzB6UVUxTjJsaDlwSGFsTmc?oc=5,2021-11-04 07:00:00,,lonjakan pelecehan seksual mahasiswa,RSS
"Kenapa Kasus Kekerasan Seksual di Kampus Sulit Terungkap, Komnas Perempuan Ungkap Sebabnya - Suara.com",Google News,,"<a href=""https://news.google.com/rss/articles/CBMi1gFBVV95cUxNM2owaWdScHFyYndYSzdJM210NGZHVEdVQXVQbXprNUFPeXI4RlVJLW9lejNJSWplNGtsSFZmWVRWbEsyOEVIUVNuLW5FQmUyX0ZUMlJCMHg5NzRhRUcwSEVWa2ZDWHJPNUdSQm1EZlhkMkZEck5MaEFkWk1yUFlxSHRTYlVYNlppM25CVjNTNnFzSm5Ra01xOWs0RVVKVlFidnBSX2w0bVY3aE5vX0VMVDlGQWpCSkNtWDlvNnRBemRad045UEJ2Y3ZQYXhCTWs5eVBRTllR0gHWAUFVX3lxTFBVa2lSTll4R1ZIRXBvdjRtZWhYUkpBUnE5QTFYQVZCbWJKVk",https://news.google.com/rss/articles/CBMi1gFBVV95cUxNM2owaWdScHFyYndYSzdJM210NGZHVEdVQXVQbXprNUFPeXI4RlVJLW9lejNJSWplNGtsSFZmWVRWbEsyOEVIUVNuLW5FQmUyX0ZUMlJCMHg5NzRhRUcwSEVWa2ZDWHJPNUdSQm1EZlhkMkZEck5MaEFkWk1yUFlxSHRTYlVYNlppM25CVjNTNnFzSm5Ra01xOWs0RVVKVlFidnBSX2w0bVY3aE5vX0VMVDlGQWpCSkNtWDlvNnRBemRad045UEJ2Y3ZQYXhCTWs5eVBRTllR0gHWAUFVX3lxTFBVa2lSTll4R1ZIRXBvdjRtZWhYUkpBUnE5QTFYQVZCbWJKVkdwRXNHMVl2Wkd3MXY0OC1KeFhJUHlPbU9QRkM5UmFhSk82eG5lSFh0WHFTN2hIOUo4WWdEVTFmQjJrdENDc0tYWHpzRWNhX1pmbkhXUmF4VFRYWUtFb0tPNktYSDNmdFZWUlkxUmZNMkJzZlFVc0xVYU9YUDdPa2dMZ1ZVNVkweUtGRTN1a05ZbXBhTFNpbXoyNFhib3hGc1E1OFNTRWhmbkZINTVvbXRNU2c?oc=5,2021-11-01 07:00:00,,kasus kekerasan seksual meningkat kampus,RSS
Kekerasan Seksual di Kampus Tidak Ditoleransi - Kompas.id,Google News,,"<a href=""https://news.google.com/rss/articles/CBMigAFBVV95cUxNeUdlbUV3S2hxS1A1WTFrLXYxb3NWX2R6V0d0ZXcxbVBLT1p1eklYUlFpT21vOVR2YVRTc2tTdHU1Q05NYzZTbFR2WVRaZWtUT1dNQlVYRUJwbjZvQnhiaEZZbXdwOXBWUkJSU0p2Wm5wTWVmdl83QWRYMjJQaXJTVA?oc=5"" target=""_blank"">Kekerasan Seksual di Kampus Tidak Ditoleransi</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Kompas.id</font>",https://news.google.com/rss/articles/CBMigAFBVV95cUxNeUdlbUV3S2hxS1A1WTFrLXYxb3NWX2R6V0d0ZXcxbVBLT1p1eklYUlFpT21vOVR2YVRTc2tTdHU1Q05NYzZTbFR2WVRaZWtUT1dNQlVYRUJwbjZvQnhiaEZZbXdwOXBWUkJSU0p2Wm5wTWVmdl83QWRYMjJQaXJTVA?oc=5,2021-10-29 07:00:00,,statistik kekerasan seksual universitas,RSS
Ketua BEM Untirta Diduga Lakukan Pelecehan Seksual kepada 2 Mahasiswi - Liputan6.com,Google News,,"<a href=""https://news.google.com/rss/articles/CBMitwFBVV95cUxOSWx2a3ZldWdGbDdXanZtZUZPOVo3UFFOajBqR1JkNW1qOWpUX3lQMzFfSHdPcTI3bklnM1JPSmJCZ1NYb3ltM2Z0dTRITUJ3SjdPTkFlaWMxY1duZHBDN0szOHpCbHJrb1poMWxMSXFDaGh2TWNKcFFmQTlFYUl6T2lkLUVXdlA3M0NrajBTbDhQRHZTSkVDMG0ydjdnRm9KdEhpa0NhSVhSUWd4bzlBYmZrbjVRWjQ?oc=5"" target=""_blank"">Ketua BEM Untirta Diduga Lakukan Pelecehan Seksual kepada 2 Mahasiswi</a>&nbsp;&",https://news.google.com/rss/articles/CBMitwFBVV95cUxOSWx2a3ZldWdGbDdXanZtZUZPOVo3UFFOajBqR1JkNW1qOWpUX3lQMzFfSHdPcTI3bklnM1JPSmJCZ1NYb3ltM2Z0dTRITUJ3SjdPTkFlaWMxY1duZHBDN0szOHpCbHJrb1poMWxMSXFDaGh2TWNKcFFmQTlFYUl6T2lkLUVXdlA3M0NrajBTbDhQRHZTSkVDMG0ydjdnRm9KdEhpa0NhSVhSUWd4bzlBYmZrbjVRWjQ?oc=5,2021-10-10 07:00:00,,lonjakan pelecehan seksual mahasiswa,RSS
Hambatan Penanganan Kasus Kekerasan Seksual: Peraturan hingga Penegak Hukum - BidikUtama.com,Google News,,"<a href=""https://news.google.com/rss/articles/CBMitgFBVV95cUxPa2VTOVBaclczZ3ZacmYzbmZmTjhxRkJFUFRkWHNmMXZhSHZKTkpTYVVXODFPZE9DQ1l3UHVQaEhpNWtnMkZ3Y21QLTZiVVBQVnd5MHVsRHdIbnJ4TXpTdWZsc0xla2R5SDE0S2V2d0FXTTZBYXhIVzgwVEpXOGVKMHdYZ1dXMERGT3JnUkU3aEpjX0NyTVo5ZkhyOTVDU1RBQ2NiTnJRUVJiRHlWZTNDQzJxT1RDQdIBuwFBVV95cUxPc0VCSGhQVzhtdS1KRm5mQmZrcGQ4X1ZZdFdsWEEwcGctLV9wT3NEQXFVNWZHbXluZUtHLTVwdzlSZ3F2c3R2d20xU1",https://news.google.com/rss/articles/CBMitgFBVV95cUxPa2VTOVBaclczZ3ZacmYzbmZmTjhxRkJFUFRkWHNmMXZhSHZKTkpTYVVXODFPZE9DQ1l3UHVQaEhpNWtnMkZ3Y21QLTZiVVBQVnd5MHVsRHdIbnJ4TXpTdWZsc0xla2R5SDE0S2V2d0FXTTZBYXhIVzgwVEpXOGVKMHdYZ1dXMERGT3JnUkU3aEpjX0NyTVo5ZkhyOTVDU1RBQ2NiTnJRUVJiRHlWZTNDQzJxT1RDQdIBuwFBVV95cUxPc0VCSGhQVzhtdS1KRm5mQmZrcGQ4X1ZZdFdsWEEwcGctLV9wT3NEQXFVNWZHbXluZUtHLTVwdzlSZ3F2c3R2d20xU1Z0RnZYNkl0R0M4U3dwR0hRbFJZdWF0S0dzQVB2RDhZMDZQb1FCbHd6cFVUUEI3aGZCZkwtRjFrS0VMaFFSLW82aEd5X1hSU0hmeUpCYUFnSkQzRVZLekQwbHBwT25ScUhuVjY3d05XV1paa192bVNR?oc=5,2021-07-29 07:00:00,,kasus kekerasan seksual meningkat kampus,RSS
Pelindungan Hukum Bagi Korban Kekerasan Seksual - LINIKAMPUS,Google News,,"<a href=""https://news.google.com/rss/articles/CBMiigFBVV95cUxNUUd2UXFTY0N2SXotRjZYYmtpeTJEREVLdnRVa0FQVkp1R19lcXVCUmRUU1ItQXdmOUhsSG9NWHNTU3FTUDZuMHVOcHRITDVNN3lXclRxU1JuNkhUNXJNZEh6WUpDQmQyci02czQ5TTNNX253M1ZPeldCVG9PUkxGRDJ3VlNDX1pzdHfSAYoBQVVfeXFMTVFHdlFxU2NDdkl6LUY2WGJraXkyRERFS3Z0VWtBUFZKdUdfZXF1QlJkVFNSLUF3ZjlIbEhvTVhzU1NxU1A2bjB1TnB0SEw1TTd5V3JUcVNSbjZIVDVyTWRIellKQ0JkMnItNnM0OU0zTV9udzNWT3",https://news.google.com/rss/articles/CBMiigFBVV95cUxNUUd2UXFTY0N2SXotRjZYYmtpeTJEREVLdnRVa0FQVkp1R19lcXVCUmRUU1ItQXdmOUhsSG9NWHNTU3FTUDZuMHVOcHRITDVNN3lXclRxU1JuNkhUNXJNZEh6WUpDQmQyci02czQ5TTNNX253M1ZPeldCVG9PUkxGRDJ3VlNDX1pzdHfSAYoBQVVfeXFMTVFHdlFxU2NDdkl6LUY2WGJraXkyRERFS3Z0VWtBUFZKdUdfZXF1QlJkVFNSLUF3ZjlIbEhvTVhzU1NxU1A2bjB1TnB0SEw1TTd5V3JUcVNSbjZIVDVyTWRIellKQ0JkMnItNnM0OU0zTV9udzNWT3pXQlRvT1JMRkQyd1ZTQ19ac3R3?oc=5,2021-06-22 07:00:00,,catatan tahunan kekerasan seksual kampus,RSS
Ampuhkah Permendikbud Perangi Kekerasan Seksual di Kampus? - Voice of America Indonesia,Google News,,"<a href=""https://news.google.com/rss/articles/CBMipAFBVV95cUxQRzBzaWVxLWc0WTRpSkF2d0p3M3RDTGhqODhycDlGQ3pveV9vQWhZYUQ1SlFhdmI1OFRramQ3cVY3X1ItSnNla0NINnhtMks4S19EZzJuUExic0FnNko3RzlPVk04U1gxSnRRdTUwM1pEWGlKWTY4V3V0YWd3bkFFa1k5QXVWdjAyNi02c2JOcGM1dEJ4dzk2Smh4eHluRXZTTm9iUNIBpwFBVV95cUxOb3FCV0MzU0JiYTlHT2QzdldxTFd5Z2lUU0txd1FlMC1DWHlZVTBVQ1I0STVZZV9ZVW1MVFhVNlo5VTlZME13OHZheFM0dlUzRUNvTEY5bHpvQ1VpZ2",https://news.google.com/rss/articles/CBMipAFBVV95cUxQRzBzaWVxLWc0WTRpSkF2d0p3M3RDTGhqODhycDlGQ3pveV9vQWhZYUQ1SlFhdmI1OFRramQ3cVY3X1ItSnNla0NINnhtMks4S19EZzJuUExic0FnNko3RzlPVk04U1gxSnRRdTUwM1pEWGlKWTY4V3V0YWd3bkFFa1k5QXVWdjAyNi02c2JOcGM1dEJ4dzk2Smh4eHluRXZTTm9iUNIBpwFBVV95cUxOb3FCV0MzU0JiYTlHT2QzdldxTFd5Z2lUU0txd1FlMC1DWHlZVTBVQ1I0STVZZV9ZVW1MVFhVNlo5VTlZME13OHZheFM0dlUzRUNvTEY5bHpvQ1VpZ2dkYk5DdnZnZWlqc254eFliZDZ4bVcwTVFITmpJRlZrY2NXUDZqTzNGOXQxdEt5UHlfd3FIRVFqS0didHc2RFJZejFSS2U3dGlGMA?oc=5,2021-05-12 07:00:00,,peningkatan kekerasan seksual kampus,RSS
Bullyid: Masih Marak Pelecehan Seksual di Dunia Kerja dan Kampus - beritajatim.com,Google News,,"<a href=""https://news.google.com/rss/articles/CBMipAFBVV95cUxQc3pNZFNnRERURHhoZHR2V1RiVkxlTThjV3kwemlMMVlzcS1JQlNwSmNsdS1QS1d4SVZpaXAtam9OTUozVGNjV2hReVZ6WW4zZG12QURVV2xQd1FhdkVHNmNSeDJ2TXN1Ni1OMVZTeEZ2eGhkSDFJN3RxeHR4WnQ4NVdNMWgzb3FncnNOalFZNmxaYjFYVmN2clkyQkNxa0c2eGJKZQ?oc=5"" target=""_blank"">Bullyid: Masih Marak Pelecehan Seksual di Dunia Kerja dan Kampus</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ber",https://news.google.com/rss/articles/CBMipAFBVV95cUxQc3pNZFNnRERURHhoZHR2V1RiVkxlTThjV3kwemlMMVlzcS1JQlNwSmNsdS1QS1d4SVZpaXAtam9OTUozVGNjV2hReVZ6WW4zZG12QURVV2xQd1FhdkVHNmNSeDJ2TXN1Ni1OMVZTeEZ2eGhkSDFJN3RxeHR4WnQ4NVdNMWgzb3FncnNOalFZNmxaYjFYVmN2clkyQkNxa0c2eGJKZQ?oc=5,2021-04-30 07:00:00,,catatan tahunan kekerasan seksual kampus,RSS
"GMNI JEMBER ANGKAT BICARA, KASUS DOSEN CABUL FISIP UNEJ - Jempolindo.id",Google News,,"<a href=""https://news.google.com/rss/articles/CBMigwFBVV95cUxQLWd6TFlUbUx2TmlmdzBIUWNYMDg1Ymo5ZDFPcE1vNUVpQlljbzEtNnVnaGNhSEVHdnVkcy1HNExFSVd4ZHFfbkg4RDlGbDhSSm5QTmNWd2tDNHYzdmlKQ1k1eHFmYncwemVlbm9ibzZqekFRVlR5TFJjdnByWVltVWh3QQ?oc=5"" target=""_blank"">GMNI JEMBER ANGKAT BICARA, KASUS DOSEN CABUL FISIP UNEJ</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Jempolindo.id</font>",https://news.google.com/rss/articles/CBMigwFBVV95cUxQLWd6TFlUbUx2TmlmdzBIUWNYMDg1Ymo5ZDFPcE1vNUVpQlljbzEtNnVnaGNhSEVHdnVkcy1HNExFSVd4ZHFfbkg4RDlGbDhSSm5QTmNWd2tDNHYzdmlKQ1k1eHFmYncwemVlbm9ibzZqekFRVlR5TFJjdnByWVltVWh3QQ?oc=5,2021-04-10 07:00:00,,catatan tahunan kekerasan seksual kampus,RSS
Catatan Tahunan Komnas Perempuan Soroti Peningkatan Kekerasan terhadap Perempuan - Voice of America Indonesia,Google News,,"<a href=""https://news.google.com/rss/articles/CBMiwgFBVV95cUxQRVFXMWw3cWlIUFJBNmR6NGp1TUhnMlcyYjhwYU56bS0yN1BwUm9FQmhNU1dGWFlNSF9INmlBMWNKNzJtVzZGaXBISl9hUlFGa3ZrQkplU3loT3o1NG5WQ2QweWcxcmxaRkFzeXFldE1uWC1wZmQ5N2hhTWlibXk3c1ZWVXNEWW9rM0t5UU1TVGlCVkJMeEZ0MUdjYXpWMFI1YzR5Q29kanhFZnpqdVp3ekV4ejg1ZGl2YmgzRTByQmNsd9IBxAFBVV95cUxNWUsxckFQY2w3NjJ2U3B1X2hwUmVaVllSSjkwamVnUFBMelhoODhUTFBtN19mWlR2dWhKTnhEOG",https://news.google.com/rss/articles/CBMiwgFBVV95cUxQRVFXMWw3cWlIUFJBNmR6NGp1TUhnMlcyYjhwYU56bS0yN1BwUm9FQmhNU1dGWFlNSF9INmlBMWNKNzJtVzZGaXBISl9hUlFGa3ZrQkplU3loT3o1NG5WQ2QweWcxcmxaRkFzeXFldE1uWC1wZmQ5N2hhTWlibXk3c1ZWVXNEWW9rM0t5UU1TVGlCVkJMeEZ0MUdjYXpWMFI1YzR5Q29kanhFZnpqdVp3ekV4ejg1ZGl2YmgzRTByQmNsd9IBxAFBVV95cUxNWUsxckFQY2w3NjJ2U3B1X2hwUmVaVllSSjkwamVnUFBMelhoODhUTFBtN19mWlR2dWhKTnhEOGFsOVMwWl84X1ktYkFEcXdDTThRRlkyR0dZSTFkOTF6N1Y0S3pwUGdUYmpXX2lsWW5VRVZlSU5CaFBIWWJfN2FmR0wzWjdfa3FfX3A1YjlYS2NoWnk3TS1pamthWV9NM1BhZGpieExrUEowZkh3V21OMXlaV0xqQ3VMWXdCNlAtRTR0QWpD?oc=5,2021-03-06 08:00:00,,peningkatan kekerasan seksual kampus,RSS
Kejahatan kebencian terhadap orang Asia-Amerika di AS meningkat: Dari penghinaan hingga pembunuhan - BBC,Google News,,"<a href=""https://news.google.com/rss/articles/CBMiV0FVX3lxTE55dGZnNnNLWEZ1aHhnOWVqTEEwaV9QNTlzRHZZcDdJU1liRzlBZzNQdVRqaFVPSXdSMkxmY0xwRkZwTGFEdnpvWVZVR0lCS2RYejI2U3ZBb9IBXEFVX3lxTE9UVjB6OU9EdDNHUjFOOExUdWtLZlFkQm80eVVxbmdadjk2OG5yTXZ0WFNBZUpFTFZuOHFYNWFYNnlldWw5QkJrVXpSenRGdTEtNDNhTUVrVjZZVzhl?oc=5"" target=""_blank"">Kejahatan kebencian terhadap orang Asia-Amerika di AS meningkat: Dari penghinaan hi",https://news.google.com/rss/articles/CBMiV0FVX3lxTE55dGZnNnNLWEZ1aHhnOWVqTEEwaV9QNTlzRHZZcDdJU1liRzlBZzNQdVRqaFVPSXdSMkxmY0xwRkZwTGFEdnpvWVZVR0lCS2RYejI2U3ZBb9IBXEFVX3lxTE9UVjB6OU9EdDNHUjFOOExUdWtLZlFkQm80eVVxbmdadjk2OG5yTXZ0WFNBZUpFTFZuOHFYNWFYNnlldWw5QkJrVXpSenRGdTEtNDNhTUVrVjZZVzhl?oc=5,2021-03-04 08:00:00,,lonjakan pelecehan seksual mahasiswa,RSS
